company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets
86,Mar 2016,100.0,10812.83,4325.13,2162.57,17400.53,8700.26,870.03,3480.11,4350.13,17400.53
86,Mar 2017,100.0,12110.36,4844.14,2422.07,19476.57,9738.28,973.83,3895.31,4869.15,19476.57
86,Mar 2018,100.0,13563.61,5425.44,2712.72,21801.77,10900.89,1090.09,4360.35,5450.44,21801.77
86,Mar 2019,100.0,15191.24,6076.5,3038.25,24405.99,12203.0,1220.3,4881.2,6101.49,24405.99
86,Mar 2020,100.0,17014.19,6805.68,3402.84,27322.71,13661.35,1366.14,5464.54,6830.68,27322.71
86,Mar 2021,100.0,19055.89,7622.36,3811.18,30589.43,15294.72,1529.47,6117.89,7647.35,30589.43
86,Mar 2022,100.0,21342.6,8537.04,4268.52,34248.16,17124.08,1712.41,6849.63,8562.04,34248.16
86,Mar 2023,100.0,23903.71,9561.48,4780.74,38345.93,19172.97,1917.3,7669.19,9586.47,38345.93
86,Mar 2024,100.0,26772.16,10708.86,5354.43,42935.45,21467.72,2146.77,8587.09,10733.87,42935.45
87,Mar 2011,100.0,1273.48,509.39,254.7,2137.57,1068.79,106.88,427.51,534.39,2137.57
87,Mar 2012,100.0,1426.3,570.52,285.26,2382.08,1191.04,119.1,476.42,595.52,2382.08
87,Mar 2013,100.0,1597.46,638.98,319.49,2655.93,1327.96,132.8,531.19,663.98,2655.93
87,Mar 2014,100.0,1789.15,715.66,357.83,2962.64,1481.32,148.13,592.53,740.66,2962.64
87,Mar 2015,100.0,2003.85,801.54,400.77,3306.16,1653.08,165.31,661.23,826.54,3306.16
87,Mar 2016,100.0,2244.31,897.72,448.86,3690.89,1845.44,184.54,738.18,922.73,3690.89
87,Mar 2017,100.0,2513.63,1005.45,502.73,4121.81,2060.91,206.09,824.36,1030.45,4121.81
87,Mar 2018,100.0,2815.27,1126.11,563.05,4604.43,2302.22,230.22,920.89,1151.1,4604.43
87,Mar 2019,100.0,3153.1,1261.24,630.62,5144.96,2572.48,257.25,1028.99,1286.24,5144.96
87,Mar 2020,100.0,3531.47,1412.59,706.29,5750.35,2875.18,287.52,1150.07,1437.58,5750.35
87,Mar 2021,100.0,3955.25,1582.1,791.05,6428.4,3214.2,321.42,1285.68,1607.1,6428.4
87,Mar 2022,100.0,4429.88,1771.95,885.98,7187.81,3593.91,359.39,1437.56,1796.95,7187.81
87,Mar 2023,100.0,4961.46,1984.58,992.29,8038.33,4019.16,401.92,1607.67,2009.58,8038.33
87,Mar 2024,100.0,5556.84,2222.74,1111.37,8990.95,4495.48,449.55,1798.19,2247.73,8990.95
88,Mar 2011,100.0,9378.54,3751.42,1875.71,15105.67,7552.84,755.28,3021.13,3776.42,15105.67
88,Mar 2012,100.0,10503.96,4201.58,2100.79,16906.33,8453.17,845.32,3381.27,4226.57,16906.33
88,Mar 2013,100.0,11764.44,4705.78,2352.89,18923.11,9461.56,946.16,3784.62,4730.77,18923.11
88,Mar 2014,100.0,13176.17,5270.47,2635.23,21181.87,10590.93,1059.09,4236.37,5295.48,21181.87
88,Mar 2015,100.0,14757.31,5902.92,2951.46,23711.69,11855.84,1185.58,4742.34,5927.93,23711.69
88,Mar 2016,100.0,16528.19,6611.28,3305.64,26545.11,13272.56,1327.26,5309.02,6636.27,26545.11
88,Mar 2017,100.0,18511.57,7404.63,3702.31,29718.51,14859.25,1485.93,5943.7,7429.63,29718.51
88,Mar 2018,100.0,20732.96,8293.18,4146.59,33272.73,16636.37,1663.64,6654.55,8318.17,33272.73
88,Mar 2019,100.0,23220.92,9288.37,4644.18,37253.47,18626.74,1862.67,7450.69,9313.37,37253.47
88,Mar 2020,100.0,26007.43,10402.97,5201.49,41711.89,20855.94,2085.59,8342.38,10427.98,41711.89
88,Mar 2021,100.0,29128.32,11651.33,5825.66,46705.31,23352.65,2335.27,9341.06,11676.33,46705.31
88,Mar 2022,100.0,32623.71,13049.48,6524.74,52297.93,26148.97,2614.9,10459.59,13074.47,52297.93
88,Mar 2023,100.0,36538.56,14615.42,7307.71,58561.69,29280.85,2928.08,11712.34,14640.42,58561.69
88,Mar 2024,100.0,40923.19,16369.28,8184.64,65577.11,32788.56,3278.86,13115.42,16394.27,65577.11
89,Mar 2011,100.0,7205.74,2882.3,1441.15,11629.19,5814.6,581.46,2325.84,2907.29,11629.19
89,Mar 2012,100.0,8070.43,3228.17,1614.09,13012.69,6506.35,650.63,2602.54,3253.17,13012.69
89,Mar 2013,100.0,9038.88,3615.55,1807.78,14562.21,7281.1,728.11,2912.44,3640.56,14562.21
89,Mar 2014,100.0,10123.55,4049.42,2024.71,16297.68,8148.84,814.88,3259.54,4074.42,16297.68
89,Mar 2015,100.0,11338.37,4535.35,2267.67,18241.39,9120.69,912.07,3648.28,4560.35,18241.39
89,Mar 2016,100.0,12698.98,5079.59,2539.8,20418.37,10209.18,1020.92,4083.67,5104.6,20418.37
89,Mar 2017,100.0,14222.85,5689.14,2844.57,22856.56,11428.28,1142.83,4571.31,5714.14,22856.56
89,Mar 2018,100.0,15929.6,6371.84,3185.92,25587.36,12793.68,1279.37,5117.47,6396.84,25587.36
89,Mar 2019,100.0,17841.15,7136.46,3568.23,28645.84,14322.92,1432.29,5729.17,7161.46,28645.84
89,Mar 2020,100.0,19982.09,7992.84,3996.42,32071.35,16035.67,1603.57,6414.27,8017.84,32071.35
89,Mar 2021,100.0,22379.94,8951.98,4475.99,35907.91,17953.96,1795.4,7181.58,8976.97,35907.91
89,Mar 2022,100.0,25065.53,10026.21,5013.11,40204.85,20102.42,2010.24,8040.97,10051.22,40204.85
89,Mar 2023,100.0,28073.39,11229.36,5614.68,45017.43,22508.72,2250.87,9003.49,11254.35,45017.43
89,Mar 2024,100.0,31442.2,12576.88,6288.44,50407.52,25203.76,2520.38,10081.5,12601.88,50407.52
90,Mar 2011,100.0,7088.62,2835.45,1417.72,11441.79,5720.9,572.09,2288.36,2860.44,11441.79
90,Mar 2012,100.0,7939.25,3175.7,1587.85,12802.8,6401.4,640.14,2560.56,3200.7,12802.8
90,Mar 2013,100.0,8891.97,3556.79,1778.39,14327.15,7163.57,716.36,2865.43,3581.79,14327.15
90,Mar 2014,100.0,9959.0,3983.6,1991.8,16034.4,8017.2,801.72,3206.88,4008.6,16034.4
90,Mar 2015,100.0,11154.08,4461.63,2230.82,17946.53,8973.26,897.33,3589.31,4486.63,17946.53
90,Mar 2016,100.0,12492.57,4997.03,2498.51,20088.11,10044.06,1004.41,4017.62,5022.02,20088.11
90,Mar 2017,100.0,13991.68,5596.67,2798.34,22486.69,11243.34,1124.33,4497.34,5621.68,22486.69
90,Mar 2018,100.0,15670.68,6268.27,3134.14,25173.09,12586.55,1258.65,5034.62,6293.27,25173.09
90,Mar 2019,100.0,17551.16,7020.46,3510.23,28181.85,14090.92,1409.09,5636.37,7045.47,28181.85
90,Mar 2020,100.0,19657.3,7862.92,3931.46,31551.68,15775.84,1577.58,6310.34,7887.92,31551.68
90,Mar 2021,100.0,22016.18,8806.47,4403.24,35325.89,17662.94,1766.29,7065.18,8831.48,35325.89
90,Mar 2022,100.0,24658.12,9863.25,4931.62,39552.99,19776.49,1977.65,7910.6,9888.25,39552.99
90,Mar 2023,100.0,27617.1,11046.84,5523.42,44287.36,22143.68,2214.37,8857.47,11071.84,44287.36
90,Mar 2024,100.0,30931.15,12372.46,6186.23,49589.84,24794.92,2479.49,9917.97,12397.46,49589.84
91,Mar 2011,100.0,2941.08,1176.43,588.22,4805.73,2402.86,240.29,961.15,1201.43,4805.73
91,Mar 2012,100.0,3294.01,1317.6,658.8,5370.41,2685.2,268.52,1074.08,1342.61,5370.41
91,Mar 2013,100.0,3689.29,1475.72,737.86,6002.87,3001.43,300.14,1200.57,1500.73,6002.87
91,Mar 2014,100.0,4132.0,1652.8,826.4,6711.2,3355.6,335.56,1342.24,1677.8,6711.2
91,Mar 2015,100.0,4627.84,1851.14,925.57,7504.55,3752.28,375.23,1500.91,1876.13,7504.55
91,Mar 2016,100.0,5183.18,2073.27,1036.64,8393.09,4196.55,419.65,1678.62,2098.27,8393.09
91,Mar 2017,100.0,5805.16,2322.06,1161.03,9388.25,4694.12,469.41,1877.65,2347.07,9388.25
91,Mar 2018,100.0,6501.78,2600.71,1300.36,10502.85,5251.43,525.14,2100.57,2625.71,10502.85
91,Mar 2019,100.0,7282.0,2912.8,1456.4,11751.2,5875.6,587.56,2350.24,2937.8,11751.2
91,Mar 2020,100.0,8155.84,3262.34,1631.17,13149.35,6574.68,657.47,2629.87,3287.33,13149.35
91,Mar 2021,100.0,9134.54,3653.82,1826.91,14715.27,7357.64,735.76,2943.05,3678.82,14715.27
91,Mar 2022,100.0,10230.68,4092.27,2046.14,16469.09,8234.55,823.45,3293.82,4117.27,16469.09
91,Mar 2023,100.0,11458.36,4583.34,2291.67,18433.37,9216.68,921.67,3686.67,4608.35,18433.37
91,Mar 2024,100.0,12833.37,5133.35,2566.67,20633.39,10316.69,1031.67,4126.68,5158.35,20633.39
92,Mar 2011,100.0,6929.97,2771.99,1385.99,11187.95,5593.98,559.4,2237.59,2796.98,11187.95
92,Mar 2012,100.0,7761.57,3104.63,1552.31,12518.51,6259.26,625.93,2503.7,3129.62,12518.51
92,Mar 2013,100.0,8692.95,3477.18,1738.59,14008.72,7004.36,700.44,2801.74,3502.18,14008.72
92,Mar 2014,100.0,9736.11,3894.44,1947.22,15677.77,7838.89,783.89,3135.55,3919.44,15677.77
92,Mar 2015,100.0,10904.44,4361.78,2180.89,17547.11,8773.56,877.36,3509.42,4386.77,17547.11
92,Mar 2016,100.0,12212.97,4885.19,2442.59,19640.75,9820.38,982.04,3928.15,4910.18,19640.75
92,Mar 2017,100.0,13678.53,5471.41,2735.71,21985.65,10992.83,1099.28,4397.13,5496.41,21985.65
92,Mar 2018,100.0,15319.95,6127.98,3063.99,24611.92,12305.96,1230.6,4922.38,6152.98,24611.92
92,Mar 2019,100.0,17158.35,6863.34,3431.67,27553.36,13776.68,1377.67,5510.67,6888.34,27553.36
92,Mar 2020,100.0,19217.35,7686.94,3843.47,30847.76,15423.88,1542.39,6169.55,7711.94,30847.76
92,Mar 2021,100.0,21523.43,8609.37,4304.69,34537.49,17268.74,1726.87,6907.5,8634.38,34537.49
92,Mar 2022,100.0,24106.24,9642.5,4821.25,38669.99,19334.99,1933.5,7734.0,9667.5,38669.99
92,Mar 2023,100.0,26998.99,10799.6,5399.8,43298.39,21649.19,2164.92,8659.68,10824.6,43298.39
92,Mar 2024,100.0,30238.87,12095.55,6047.77,48482.19,24241.1,2424.11,9696.44,12120.54,48482.19
